,Ventana extra grande_v90_loss,Ventana extra grande_v90_val_loss
0,0.0010329424720764973,0.010161493355647111
1,0.0016725561743861851,0.007600981503342971
2,0.0012223505588899103,0.002595761002829442
3,0.0008091342902984112,0.002100959473934311
4,0.0006653997508505993,0.001342960448266986
5,0.00016585297588533603,0.002123990108091862
6,0.0002879810665781872,0.0027730009542443813
7,0.00019713804039593713,0.0017291838303208351
8,0.00014273060206995488,0.0020236940935063055
9,0.00020604076239695319,0.0020940891968516204
10,0.00019863994118797843,0.002490889615355394
11,0.0003085827036277176,0.002856875387712931
12,0.00048037175152925414,0.003078584272701007
13,0.0009165548410517379,0.006428191438317299
14,0.0006044459121021179,0.003925402195025713
